Time(min),Time(h),Normalized PCE,,,
31289,521.4833333,-0.00178,,,
31290,521.5,-0.00159,,,
31291,521.5166667,-0.0017,,,
31292,521.5333333,-0.00178,,,
31293,521.55,-0.00184,,,
31294,521.5666667,-0.00193,,,
31295,521.5833333,-0.00178,,,
31296,521.6,-0.00167,,,
31297,521.6166667,-0.00167,,,
31298,521.6333333,-0.00184,,,
31299,521.65,-0.00159,,,
31300,521.6666667,-0.00167,,,
31301,521.6833333,-0.00159,,,
31302,521.7,2.96E-04,,,
31303,521.7166667,2.22E-04,,,
31304,521.7333333,2.96E-04,,,
31305,521.75,2.96E-04,,,
31306,521.7666667,2.22E-04,,,
31307,521.7833333,4.44E-04,,,
31308,521.8,2.96E-04,,,
31309,521.8166667,3.70E-04,,,
31310,521.8333333,3.70E-04,,,
31311,521.85,4.44E-04,,,
31312,521.8666667,3.70E-04,,,
31313,521.8833333,-0.00167,,,
31314,521.9,-0.00167,,,
31315,521.9166667,-0.00159,,,
31316,521.9333333,-0.0017,,,
31317,521.95,-0.00167,,,
31318,521.9666667,-0.00167,,,
31319,521.9833333,-0.00167,,,
31320,522,-0.00151,,,
31321,522.0166667,-0.00151,,,
31322,522.0333333,-0.00151,,,
31323,522.05,-0.00142,,,
31324,522.0666667,-0.00142,,,
31325,522.0833333,-0.00151,,,
31326,522.1,-0.00142,,,
31327,522.1166667,-0.00176,,,
31328,522.1333333,-0.00167,,,
31329,522.15,-0.00159,,,
31330,522.1666667,-0.00151,,,
31331,522.1833333,-0.00159,,,
31332,522.2,-0.00159,,,
31333,522.2166667,-0.00159,,,
31334,522.2333333,-0.00167,,,
31335,522.25,-0.00142,,,
31336,522.2666667,-0.00176,,,
31337,522.2833333,-0.00167,,,
31338,522.3,-0.00176,,,
31339,522.3166667,-0.00167,,,
31340,522.3333333,-0.00159,,,
31341,522.35,-0.00159,,,
31342,522.3666667,-0.00151,,,
31343,522.3833333,-0.00151,,,
31344,522.4,-0.00159,,,
31345,522.4166667,-0.0017,,,
31346,522.4333333,-0.00178,,,
31347,522.45,-0.00167,,,
31348,522.4666667,-0.00176,,,
31349,522.4833333,-0.0017,,,
31350,522.5,-0.00167,,,
31351,522.5166667,-0.00159,,,
31352,522.5333333,-0.00167,,,
31353,522.55,-0.00159,,,
31354,522.5666667,-0.00159,,,
31355,522.5833333,-0.00151,,,
31356,522.6,-0.00159,,,
31357,522.6166667,-0.00159,,,
31358,522.6333333,-0.00151,,,
31359,522.65,-0.00176,,,
31360,522.6666667,-0.00151,,,
31361,522.6833333,-0.00167,,,
31362,522.7,-0.00167,,,
31363,522.7166667,-0.00142,,,
31364,522.7333333,-0.00151,,,
31365,522.75,-0.00167,,,
31366,522.7666667,-0.0017,,,
31367,522.7833333,-0.00167,,,
31368,522.8,-0.00151,,,
31369,522.8166667,-0.00159,,,
31370,522.8333333,-0.00167,,,
31371,522.85,-0.00167,,,
31372,522.8666667,-0.00167,,,
31373,522.8833333,-0.00167,,,
31374,522.9,-0.00153,,,
31375,522.9166667,-0.00151,,,
31376,522.9333333,-0.00167,,,
31377,522.95,-0.00153,,,
31378,522.9666667,-0.00151,,,
31379,522.9833333,-0.00176,,,
31380,523,-0.00142,,,
31381,523.0166667,-0.00151,,,
31382,523.0333333,-0.00167,,,
31383,523.05,-0.00151,,,
31384,523.0666667,-0.00167,,,
31385,523.0833333,-0.00167,,,
31386,523.1,-0.00167,,,
31387,523.1166667,-0.00167,,,
31388,523.1333333,-0.00167,,,
31389,523.15,-0.00151,,,
31390,523.1666667,-0.0017,,,
31391,523.1833333,-0.00151,,,
31392,523.2,-0.00151,,,
31393,523.2166667,-0.00159,,,
31394,523.2333333,-0.00159,,,
31395,523.25,-0.00167,,,
31396,523.2666667,-0.00142,,,
31397,523.2833333,-0.00167,,,
31398,523.3,-0.00151,,,
31399,523.3166667,-0.00159,,,
31400,523.3333333,-0.00167,,,
31401,523.35,-0.00176,,,
31402,523.3666667,-0.00159,,,
31403,523.3833333,9.63E-04,,,
31404,523.4,-0.00167,,,
31405,523.4166667,-0.00159,,,
31406,523.4333333,-0.00151,,,
31407,523.45,-0.00159,,,
31408,523.4666667,-0.00159,,,
31409,523.4833333,-0.00167,,,
31410,523.5,-0.00142,,,
31411,523.5166667,-0.00159,,,
31412,523.5333333,-0.00142,,,
31413,523.55,-0.00167,,,
31414,523.5666667,-0.00159,,,
31415,523.5833333,-0.00167,,,
31416,523.6,-0.00161,,,
31417,523.6166667,-0.00167,,,
31418,523.6333333,9.63E-04,,,
31419,523.65,-0.00167,,,
31420,523.6666667,-0.00167,,,
31421,523.6833333,-0.00167,,,
31422,523.7,-0.00176,,,
31423,523.7166667,-0.00167,,,
31424,523.7333333,8.89E-04,,,
31425,523.75,-0.00159,,,
31426,523.7666667,-0.00176,,,
31427,523.7833333,-0.00159,,,
31428,523.8,-0.00167,,,
31429,523.8166667,-0.00151,,,
31430,523.8333333,-0.00159,,,
31431,523.85,-0.00178,,,
31432,523.8666667,-0.00142,,,
31433,523.8833333,9.63E-04,,,
31434,523.9,-0.00159,,,
31435,523.9166667,8.89E-04,,,
31436,523.9333333,-0.00159,,,
31437,523.95,-0.00159,,,
31438,523.9666667,9.63E-04,,,
31439,523.9833333,-0.00159,,,
31440,524,-0.00167,,,
31441,524.0166667,-0.00167,,,
31442,524.0333333,-0.00159,,,
31443,524.05,-0.00167,,,
31444,524.0666667,-0.00167,,,
31445,524.0833333,-0.00176,,,
31446,524.1,-0.00167,,,
31447,524.1166667,-0.00167,,,
31448,524.1333333,-0.00159,,,
31449,524.15,-0.0017,,,
31450,524.1666667,-0.00159,,,
31451,524.1833333,-0.00167,,,
31452,524.2,-0.00159,,,
31453,524.2166667,-0.00178,,,
31454,524.2333333,-0.00159,,,
31455,524.25,-0.00159,,,
31456,524.2666667,-0.00176,,,
31457,524.2833333,-0.00167,,,
31458,524.3,-0.00176,,,
31459,524.3166667,-0.00159,,,
31460,524.3333333,-0.00159,,,
31461,524.35,-0.0017,,,
31462,524.3666667,-0.00159,,,
31463,524.3833333,-2.38E-04,,,
31464,524.4,-3.18E-04,,,
31465,524.4166667,-0.00142,,,
31466,524.4333333,-0.00159,,,
31467,524.45,-0.00167,,,
31468,524.4666667,9.63E-04,,,
31469,524.4833333,-0.00338,,,
31470,524.5,-0.00176,,,
31471,524.5166667,-0.00151,,,
31472,524.5333333,-0.00176,,,
31473,524.55,-1.59E-04,,,
31474,524.5666667,-0.00184,,,
31475,524.5833333,-0.00142,,,
31476,524.6,9.63E-04,,,
31477,524.6166667,-0.00176,,,
31478,524.6333333,-0.00142,,,
31479,524.65,-0.00151,,,
31480,524.6666667,-0.00159,,,
31481,524.6833333,-0.00167,,,
31482,524.7,0.00104,,,
31483,524.7166667,-0.00167,,,
31484,524.7333333,-0.00151,,,
31485,524.75,-0.00159,,,
31486,524.7666667,-0.0017,,,
31487,524.7833333,-0.00159,,,
31488,524.8,-0.00176,,,
31489,524.8166667,-0.00159,,,
31490,524.8333333,-0.00176,,,
31491,524.85,-0.00176,,,
31492,524.8666667,-0.00151,,,
31493,524.8833333,-0.00159,,,
31494,524.9,-0.00159,,,
31495,524.9166667,-0.00167,,,
31496,524.9333333,-0.00167,,,
31497,524.95,-0.00151,,,
31498,524.9666667,-0.00167,,,
31499,524.9833333,-0.00167,,,
31500,525,-0.00142,,,
31501,525.0166667,-0.00151,,,
31502,525.0333333,-0.00167,,,
31503,525.05,-0.00176,,,
31504,525.0666667,-0.00161,,,
31505,525.0833333,-0.00161,,,
31506,525.1,-0.00176,,,
31507,525.1166667,-0.00167,,,
31508,525.1333333,-0.00151,,,
31509,525.15,-0.00159,,,
31510,525.1666667,-0.00159,,,
31511,525.1833333,-0.00176,,,
31512,525.2,-0.00142,,,
31513,525.2166667,-0.00151,,,
31514,525.2333333,-0.00167,,,
31515,525.25,-0.00321,,,
31516,525.2666667,-1.59E-04,,,
31517,525.2833333,-0.00303,,,
31518,525.3,-0.00312,,,
31519,525.3166667,-2.38E-04,,,
31520,525.3333333,-3.18E-04,,,
31521,525.35,-2.38E-04,,,
31522,525.3666667,-0.00312,,,
31523,525.3833333,-3.18E-04,,,
31524,525.4,-1.59E-04,,,
31525,525.4166667,-0.0033,,,
31526,525.4333333,-0.00312,,,
31527,525.45,-2.38E-04,,,
31528,525.4666667,-1.59E-04,,,
31529,525.4833333,-0.00312,,,
31530,525.5,-0.00303,,,
31531,525.5166667,-7.94E-05,,,
31532,525.5333333,-0.0033,,,
31533,525.55,-0.00338,,,
31534,525.5666667,-2.38E-04,,,
31535,525.5833333,-0.00303,,,
31536,525.6,-1.59E-04,,,
31537,525.6166667,-0.00321,,,
31538,525.6333333,-0.0033,,,
31539,525.65,-1.59E-04,,,
31540,525.6666667,0,,,
31541,525.6833333,-3.13E-04,,,
31542,525.7,-0.00321,,,
31543,525.7166667,-0.00312,,,
31544,525.7333333,-1.59E-04,,,
31545,525.75,-0.00312,,,
31546,525.7666667,-2.38E-04,,,
31547,525.7833333,-2.38E-04,,,
31548,525.8,-7.94E-05,,,
31549,525.8166667,-0.0033,,,
31550,525.8333333,-3.97E-04,,,
31551,525.85,-0.00312,,,
31552,525.8666667,-3.18E-04,,,
31553,525.8833333,-2.38E-04,,,
31554,525.9,-3.18E-04,,,
31555,525.9166667,-0.00321,,,
31556,525.9333333,-0.00321,,,
31557,525.95,-0.0033,,,
31558,525.9666667,-1.59E-04,,,
31559,525.9833333,-0.00321,,,
31560,526,-2.38E-04,,,
31561,526.0166667,-0.00312,,,
31562,526.0333333,-3.18E-04,,,
31563,526.05,-0.00312,,,
31564,526.0666667,-0.00312,,,
31565,526.0833333,-0.00312,,,
31566,526.1,-1.59E-04,,,
31567,526.1166667,-7.94E-05,,,
31568,526.1333333,-3.97E-04,,,
31569,526.15,-3.13E-04,,,
31570,526.1666667,-0.00303,,,
31571,526.1833333,-0.00321,,,
31572,526.2,-0.00312,,,
31573,526.2166667,-0.00347,,,
31574,526.2333333,-0.00338,,,
31575,526.25,-0.00321,,,
31576,526.2666667,-0.00321,,,
31577,526.2833333,-0.00338,,,
31578,526.3,-0.00347,,,
31579,526.3166667,-0.00338,,,
31580,526.3333333,-0.00321,,,
31581,526.35,-0.00347,,,
31582,526.3666667,-0.00338,,,
31583,526.3833333,-0.00347,,,
31584,526.4,-0.00338,,,
31585,526.4166667,-0.00347,,,
31586,526.4333333,-0.00321,,,
31587,526.45,-0.00321,,,
31588,526.4666667,-0.00338,,,
31589,526.4833333,-0.00338,,,
31590,526.5,-0.00338,,,
31591,526.5166667,-0.00321,,,
31592,526.5333333,-0.00338,,,
31593,526.55,-0.00338,,,
31594,526.5666667,-0.00347,,,
31595,526.5833333,-0.0033,,,
31596,526.6,-0.00321,,,
31597,526.6166667,-0.00338,,,
31598,526.6333333,-0.00356,,,
31599,526.65,-0.00338,,,
31600,526.6666667,-0.0033,,,
31601,526.6833333,-0.00338,,,
31602,526.7,-0.00356,,,
31603,526.7166667,-0.00338,,,
31604,526.7333333,-0.00338,,,
31605,526.75,-0.0033,,,
31606,526.7666667,-0.0033,,,
31607,526.7833333,-0.00338,,,
31608,526.8,-0.00338,,,
31609,526.8166667,-0.00347,,,
31610,526.8333333,-0.00338,,,
31611,526.85,-0.00321,,,
31612,526.8666667,-0.00321,,,
31613,526.8833333,-0.00347,,,
31614,526.9,-0.00338,,,
31615,526.9166667,-0.00321,,,
31616,526.9333333,-0.0033,,,
31617,526.95,-0.00347,,,
31618,526.9666667,-0.00338,,,
31619,526.9833333,-0.00321,,,
31620,527,-0.00321,,,
31621,527.0166667,-0.0033,,,
31622,527.0333333,-0.0033,,,
31623,527.05,-0.00347,,,
31624,527.0666667,-0.0033,,,
31625,527.0833333,-0.00312,,,
31626,527.1,-0.00321,,,
31627,527.1166667,-0.00312,,,
31628,527.1333333,-0.00338,,,
31629,527.15,-7.83E-05,,,
31630,527.1666667,-1.59E-04,,,
31631,527.1833333,-1.59E-04,,,
31632,527.2,-7.94E-05,,,
31633,527.2166667,-7.94E-05,,,
31634,527.2333333,-1.59E-04,,,
31635,527.25,-1.59E-04,,,
31636,527.2666667,-7.94E-05,,,
31637,527.2833333,-7.94E-05,,,
31638,527.3,-2.38E-04,,,
31639,527.3166667,-7.94E-05,,,
31640,527.3333333,-1.59E-04,,,
31641,527.35,0,,,
31642,527.3666667,-7.83E-05,,,
31643,527.3833333,-7.94E-05,,,
31644,527.4,-1.59E-04,,,
31645,527.4166667,-7.94E-05,,,
31646,527.4333333,-0.00321,,,
31647,527.45,-0.00338,,,
31648,527.4666667,-2.38E-04,,,
31649,527.4833333,-2.38E-04,,,
31650,527.5,-0.00338,,,
31651,527.5166667,-0.0033,,,
31652,527.5333333,-0.00338,,,
31653,527.55,-7.94E-05,,,
31654,527.5666667,0,,,
31655,527.5833333,0,,,
31656,527.6,-1.59E-04,,,
31657,527.6166667,7.94E-05,,,
31658,527.6333333,-0.00338,,,
31659,527.65,-0.00338,,,
31660,527.6666667,-7.94E-05,,,
31661,527.6833333,-0.0033,,,
31662,527.7,-1.59E-04,,,
31663,527.7166667,-0.00338,,,
31664,527.7333333,-0.0033,,,
31665,527.75,-0.00312,,,
31666,527.7666667,-0.0033,,,
31667,527.7833333,-1.59E-04,,,
31668,527.8,-0.00338,,,
31669,527.8166667,-0.00321,,,
31670,527.8333333,-7.83E-05,,,
31671,527.85,-7.94E-05,,,
31672,527.8666667,-2.38E-04,,,
31673,527.8833333,0,,,
31674,527.9,-1.59E-04,,,
31675,527.9166667,0,,,
31676,527.9333333,-7.83E-05,,,
31677,527.95,-0.00338,,,
31678,527.9666667,-1.59E-04,,,
31679,527.9833333,-7.94E-05,,,
31680,528,-0.00321,,,
31681,528.0166667,-1.59E-04,,,
31682,528.0333333,-0.00312,,,
31683,528.05,-0.00338,,,
31684,528.0666667,-1.59E-04,,,
31685,528.0833333,-0.0033,,,
31686,528.1,-1.59E-04,,,
31687,528.1166667,-0.0033,,,
31688,528.1333333,-1.57E-04,,,
31689,528.15,-0.00312,,,
31690,528.1666667,-2.38E-04,,,
31691,528.1833333,-7.94E-05,,,
31692,528.2,-7.94E-05,,,
31693,528.2166667,-0.00312,,,
31694,528.2333333,-0.00321,,,
31695,528.25,-0.0033,,,
31696,528.2666667,-3.18E-04,,,
31697,528.2833333,-2.35E-04,,,
31698,528.3,-0.00321,,,
31699,528.3166667,-2.38E-04,,,
31700,528.3333333,-0.00321,,,
31701,528.35,-1.57E-04,,,
31702,528.3666667,-3.18E-04,,,
31703,528.3833333,-1.59E-04,,,
31704,528.4,-3.18E-04,,,
31705,528.4166667,-3.18E-04,,,
31706,528.4333333,-0.00312,,,
31707,528.45,-0.00303,,,
31708,528.4666667,-3.18E-04,,,
31709,528.4833333,-3.18E-04,,,
31710,528.5,-3.18E-04,,,
31711,528.5166667,-2.38E-04,,,
31712,528.5333333,-3.18E-04,,,
31713,528.55,-0.00312,,,
31714,528.5666667,-3.18E-04,,,
31715,528.5833333,-0.00303,,,
31716,528.6,-0.0033,,,
31717,528.6166667,-0.00321,,,
31718,528.6333333,-3.97E-04,,,
31719,528.65,-1.59E-04,,,
31720,528.6666667,-3.97E-04,,,
31721,528.6833333,-0.00338,,,
31722,528.7,-0.00294,,,
31723,528.7166667,-3.18E-04,,,
31724,528.7333333,-0.00312,,,
31725,528.75,-0.00312,,,
31726,528.7666667,-3.97E-04,,,
31727,528.7833333,-3.97E-04,,,
31728,528.8,-0.00303,,,
31729,528.8166667,-3.97E-04,,,
31730,528.8333333,-3.97E-04,,,
31731,528.85,-4.70E-04,,,
31732,528.8666667,-3.13E-04,,,
31733,528.8833333,-3.18E-04,,,
31734,528.9,-3.97E-04,,,
31735,528.9166667,-4.76E-04,,,
31736,528.9333333,-0.00312,,,
31737,528.95,-4.70E-04,,,
31738,528.9666667,-4.76E-04,,,
31739,528.9833333,-0.00312,,,
31740,529,-0.00312,,,
31741,529.0166667,-3.97E-04,,,
31742,529.0333333,-3.97E-04,,,
31743,529.05,-0.00303,,,
31744,529.0666667,-3.97E-04,,,
31745,529.0833333,-3.18E-04,,,
31746,529.1,-3.18E-04,,,
31747,529.1166667,-3.18E-04,,,
31748,529.1333333,-4.76E-04,,,
31749,529.15,-4.76E-04,,,
31750,529.1666667,-0.00303,,,
31751,529.1833333,-3.97E-04,,,
31752,529.2,-3.97E-04,,,
31753,529.2166667,-3.18E-04,,,
31754,529.2333333,-3.97E-04,,,
31755,529.25,-3.92E-04,,,
31756,529.2666667,-3.18E-04,,,
31757,529.2833333,-3.18E-04,,,
31758,529.3,-4.76E-04,,,
31759,529.3166667,-3.18E-04,,,
31760,529.3333333,-4.76E-04,,,
31761,529.35,-4.76E-04,,,
31762,529.3666667,-0.00294,,,
31763,529.3833333,-4.76E-04,,,
31764,529.4,-0.00294,,,
31765,529.4166667,-4.76E-04,,,
31766,529.4333333,-4.76E-04,,,
31767,529.45,-3.97E-04,,,
31768,529.4666667,-4.70E-04,,,
31769,529.4833333,-0.00312,,,
31770,529.5,-5.56E-04,,,
31771,529.5166667,-5.56E-04,,,
31772,529.5333333,-0.00312,,,
31773,529.55,-2.38E-04,,,
31774,529.5666667,-3.97E-04,,,
31775,529.5833333,-4.76E-04,,,
31776,529.6,-3.18E-04,,,
31777,529.6166667,-5.48E-04,,,
31778,529.6333333,-0.00294,,,
31779,529.65,-3.97E-04,,,
31780,529.6666667,-3.97E-04,,,
31781,529.6833333,-3.97E-04,,,
31782,529.7,-4.76E-04,,,
31783,529.7166667,-4.76E-04,,,
31784,529.7333333,-4.76E-04,,,
31785,529.75,-3.92E-04,,,
31786,529.7666667,-4.76E-04,,,
31787,529.7833333,-4.76E-04,,,
31788,529.8,-3.97E-04,,,
31789,529.8166667,-4.70E-04,,,
31790,529.8333333,-4.76E-04,,,
31791,529.85,-4.76E-04,,,
31792,529.8666667,-3.18E-04,,,
31793,529.8833333,-5.48E-04,,,
31794,529.9,-5.56E-04,,,
31795,529.9166667,-0.00303,,,
31796,529.9333333,-4.76E-04,,,
31797,529.95,7.40E-04,,,
31798,529.9666667,-3.18E-04,,,
31799,529.9833333,-4.76E-04,,,
31800,530,-4.76E-04,,,
31801,530.0166667,-3.97E-04,,,
31802,530.0333333,-2.38E-04,,,
31803,530.05,-3.18E-04,,,
31804,530.0666667,-0.00303,,,
31805,530.0833333,-4.76E-04,,,
31806,530.1,-3.18E-04,,,
31807,530.1166667,-3.18E-04,,,
31808,530.1333333,-5.56E-04,,,
31809,530.15,-4.76E-04,,,
31810,530.1666667,-3.97E-04,,,
31811,530.1833333,-4.76E-04,,,
31812,530.2,-3.18E-04,,,
31813,530.2166667,-4.76E-04,,,
31814,530.2333333,-3.18E-04,,,
31815,530.25,-4.76E-04,,,
31816,530.2666667,-3.97E-04,,,
31817,530.2833333,-4.76E-04,,,
31818,530.3,-3.97E-04,,,
31819,530.3166667,-5.56E-04,,,
31820,530.3333333,-3.97E-04,,,
31821,530.35,-4.76E-04,,,
31822,530.3666667,-3.97E-04,,,
31823,530.3833333,-4.76E-04,,,
31824,530.4,-0.00303,,,
31825,530.4166667,-4.76E-04,,,
31826,530.4333333,-4.76E-04,,,
31827,530.45,-5.48E-04,,,
31828,530.4666667,-5.56E-04,,,
31829,530.4833333,-3.97E-04,,,
31830,530.5,-3.97E-04,,,
31831,530.5166667,-3.97E-04,,,
31832,530.5333333,-5.56E-04,,,
31833,530.55,-5.56E-04,,,
31834,530.5666667,-3.97E-04,,,
31835,530.5833333,-4.76E-04,,,
31836,530.6,-3.97E-04,,,
31837,530.6166667,-3.92E-04,,,
31838,530.6333333,-3.97E-04,,,
31839,530.65,-4.76E-04,,,
31840,530.6666667,-4.76E-04,,,
31841,530.6833333,-5.56E-04,,,
31842,530.7,-3.97E-04,,,
31843,530.7166667,-4.76E-04,,,
31844,530.7333333,-3.18E-04,,,
31845,530.75,-3.18E-04,,,
31846,530.7666667,-3.97E-04,,,
31847,530.7833333,-4.76E-04,,,
31848,530.8,-5.56E-04,,,
31849,530.8166667,-3.97E-04,,,
31850,530.8333333,-5.48E-04,,,
31851,530.85,-4.76E-04,,,
31852,530.8666667,-7.15E-04,,,
31853,530.8833333,-6.35E-04,,,
31854,530.9,-5.56E-04,,,
31855,530.9166667,-8.74E-04,,,
31856,530.9333333,-7.94E-04,,,
31857,530.95,-7.15E-04,,,
31858,530.9666667,-6.35E-04,,,
31859,530.9833333,-7.15E-04,,,
31860,531,-7.94E-04,,,
31861,531.0166667,-7.15E-04,,,
31862,531.0333333,-6.35E-04,,,
31863,531.05,-0.00176,,,
31864,531.0666667,-7.15E-04,,,
31865,531.0833333,-7.94E-04,,,
31866,531.1,-7.15E-04,,,
31867,531.1166667,-5.56E-04,,,
31868,531.1333333,-7.15E-04,,,
31869,531.15,-6.35E-04,,,
31870,531.1666667,-7.05E-04,,,
31871,531.1833333,-6.35E-04,,,
31872,531.2,-7.15E-04,,,
31873,531.2166667,-6.35E-04,,,
31874,531.2333333,-6.35E-04,,,
31875,531.25,-7.94E-04,,,
31876,531.2666667,-7.15E-04,,,
31877,531.2833333,-8.74E-04,,,
31878,531.3,-8.74E-04,,,
31879,531.3166667,-6.35E-04,,,
31880,531.3333333,-7.94E-04,,,
31881,531.35,-7.94E-04,,,
31882,531.3666667,-6.35E-04,,,
31883,531.3833333,-7.94E-04,,,
31884,531.4,-8.74E-04,,,
31885,531.4166667,-7.15E-04,,,
31886,531.4333333,-0.00167,,,
31887,531.45,-5.56E-04,,,
31888,531.4666667,-6.35E-04,,,
31889,531.4833333,-7.15E-04,,,
31890,531.5,-8.74E-04,,,
31891,531.5166667,-0.00184,,,
31892,531.5333333,-0.00176,,,
31893,531.55,-7.15E-04,,,
31894,531.5666667,-6.35E-04,,,
31895,531.5833333,-7.15E-04,,,
31896,531.6,-7.94E-04,,,
31897,531.6166667,-0.00111,,,
31898,531.6333333,-0.00135,,,
31899,531.65,-0.00143,,,
31900,531.6666667,-3.43E-04,,,
31901,531.6833333,-0.00135,,,
31902,531.7,-4.12E-04,,,
31903,531.7166667,-8.15E-04,,,
31904,531.7333333,-0.00119,,,
31905,531.75,-0.00119,,,
31906,531.7666667,-9.63E-04,,,
31907,531.7833333,-8.15E-04,,,
31908,531.8,-4.12E-04,,,
31909,531.8166667,-9.63E-04,,,
31910,531.8333333,0,,,
31911,531.85,-7.40E-04,,,
31912,531.8666667,-8.89E-04,,,
31913,531.8833333,-3.43E-04,,,
31914,531.9,-8.15E-04,,,
31915,531.9166667,-4.12E-04,,,
31916,531.9333333,-0.00104,,,
31917,531.95,-0.00143,,,
31918,531.9666667,-5.58E-04,,,
31919,531.9833333,-4.81E-04,,,
31920,532,-6.18E-04,,,
31921,532.0166667,-2.79E-04,,,
31922,532.0333333,-0.00135,,,
31923,532.05,-0.00127,,,
31924,532.0666667,-5.49E-04,,,
31925,532.0833333,-4.12E-04,,,
31926,532.1,-5.49E-04,,,
31927,532.1166667,-8.26E-04,,,
31928,532.1333333,-7.67E-04,,,
31929,532.15,-5.90E-04,,,
31930,532.1666667,-8.26E-04,,,
31931,532.1833333,-4.94E-04,,,
31932,532.2,-8.85E-04,,,
31933,532.2166667,-3.95E-04,,,
31934,532.2333333,-8.26E-04,,,
31935,532.25,-5.92E-04,,,
31936,532.2666667,-5.92E-04,,,
31937,532.2833333,-8.85E-04,,,
31938,532.3,-8.85E-04,,,
31939,532.3166667,-6.42E-04,,,
31940,532.3333333,-3.48E-04,,,
31941,532.35,-7.40E-04,,,
31942,532.3666667,-3.09E-04,,,
31943,532.3833333,-5.92E-04,,,
31944,532.4,-6.42E-04,,,
31945,532.4166667,-8.26E-04,,,
31946,532.4333333,-0.001,,,
31947,532.45,-6.91E-04,,,
31948,532.4666667,-3.48E-04,,,
31949,532.4833333,0,,,
31950,532.5,7.94E-05,,,
31951,532.5166667,-7.94E-05,,,
31952,532.5333333,2.35E-04,,,
31953,532.55,2.35E-04,,,
31954,532.5666667,1.59E-04,,,
31955,532.5833333,-7.94E-05,,,
31956,532.6,1.59E-04,,,
31957,532.6166667,1.57E-04,,,
31958,532.6333333,7.94E-05,,,
31959,532.65,7.94E-05,,,
31960,532.6666667,7.94E-05,,,
31961,532.6833333,0,,,
31962,532.7,7.94E-05,,,
31963,532.7166667,2.38E-04,,,
31964,532.7333333,7.94E-05,,,
31965,532.75,1.59E-04,,,
31966,532.7666667,7.94E-05,,,
31967,532.7833333,1.59E-04,,,
31968,532.8,7.94E-05,,,
31969,532.8166667,0,,,
31970,532.8333333,0,,,
31971,532.85,7.83E-05,,,
31972,532.8666667,1.59E-04,,,
31973,532.8833333,1.59E-04,,,
31974,532.9,7.94E-05,,,
31975,532.9166667,0,,,
31976,532.9333333,7.94E-05,,,
31977,532.95,0,,,
31978,532.9666667,7.94E-05,,,
31979,532.9833333,0,,,
31980,533,7.94E-05,,,
31981,533.0166667,0,,,
31982,533.0333333,0,,,
31983,533.05,1.57E-04,,,
31984,533.0666667,-0.00167,,,
31985,533.0833333,0,,,
31986,533.1,7.94E-05,,,
31987,533.1166667,1.59E-04,,,
31988,533.1333333,7.94E-05,,,
31989,533.15,-0.00151,,,
31990,533.1666667,1.59E-04,,,
31991,533.1833333,1.59E-04,,,
31992,533.2,1.59E-04,,,
31993,533.2166667,7.94E-05,,,
31994,533.2333333,2.38E-04,,,
31995,533.25,1.59E-04,,,
31996,533.2666667,-0.00151,,,
31997,533.2833333,-0.00151,,,
31998,533.3,-0.00151,,,
31999,533.3166667,-0.00159,,,
32000,533.3333333,-0.00167,,,
32001,533.35,-0.00167,,,
32002,533.3666667,2.38E-04,,,
32003,533.3833333,-0.00142,,,
32004,533.4,0,,,
32005,533.4166667,-0.00167,,,
32006,533.4333333,-0.00151,,,
32007,533.45,7.94E-05,,,
32008,533.4666667,-0.00153,,,
32009,533.4833333,-0.00142,,,
32010,533.5,0,,,
32011,533.5166667,-0.00142,,,
32012,533.5333333,-0.00142,,,
32013,533.55,1.59E-04,,,
32014,533.5666667,7.94E-05,,,
32015,533.5833333,7.83E-05,,,
32016,533.6,7.94E-05,,,
32017,533.6166667,1.59E-04,,,
32018,533.6333333,7.94E-05,,,
32019,533.65,7.83E-05,,,
32020,533.6666667,7.94E-05,,,
32021,533.6833333,1.59E-04,,,
32022,533.7,7.83E-05,,,
32023,533.7166667,7.94E-05,,,
32024,533.7333333,7.94E-05,,,
32025,533.75,7.94E-05,,,
32026,533.7666667,7.94E-05,,,
32027,533.7833333,2.38E-04,,,
32028,533.8,-7.94E-05,,,
32029,533.8166667,7.94E-05,,,
32030,533.8333333,1.59E-04,,,
32031,533.85,0,,,
32032,533.8666667,7.94E-05,,,
32033,533.8833333,7.94E-05,,,
32034,533.9,0,,,
32035,533.9166667,7.94E-05,,,
32036,533.9333333,7.94E-05,,,
32037,533.95,7.94E-05,,,
32038,533.9666667,2.38E-04,,,
32039,533.9833333,1.59E-04,,,
32040,534,7.94E-05,,,
32041,534.0166667,1.59E-04,,,
32042,534.0333333,1.59E-04,,,
32043,534.05,7.94E-05,,,
32044,534.0666667,0,,,
32045,534.0833333,0,,,
32046,534.1,7.83E-05,,,
32047,534.1166667,0,,,
32048,534.1333333,7.94E-05,,,
32049,534.15,1.59E-04,,,
32050,534.1666667,-7.94E-05,,,
32051,534.1833333,-0.00142,,,
32052,534.2,7.94E-05,,,
32053,534.2166667,2.38E-04,,,
32054,534.2333333,1.59E-04,,,
32055,534.25,1.59E-04,,,
32056,534.2666667,7.94E-05,,,
32057,534.2833333,7.94E-05,,,
32058,534.3,0,,,
32059,534.3166667,-7.83E-05,,,
32060,534.3333333,0,,,
32061,534.35,7.94E-05,,,
32062,534.3666667,1.57E-04,,,
32063,534.3833333,-7.94E-05,,,
